#  218021700
FLIP  0.928522050  1.00000000  P
FLIP  1.62462044  1.00000000  S
PIES  0.922648489  1.00000000  P
PIES  1.61428869  1.00000000  S
PIGH  1.05142653  1.00000000  P
PIGH  1.83999681  1.00000000  S
TANK  0.774123251  1.00000000  P
TANK  1.35447502  1.00000000  S
#  23075301
PL11  0.763185143  1.00000000  P
LCCB  0.763475895  1.00000000  P
SCYB  0.794646859  1.00000000  P
CCRB  0.848677754  1.00000000  P
SMNB  0.914582729  1.00000000  P
PMM  1.18206882  1.00000000  P
MMNB  1.20428789  1.00000000  P
PHP  1.24194360  1.00000000  P
PST  1.40478468  1.00000000  P
PVC  1.46919012  1.00000000  P
VCAB  1.44912302  1.00000000  P
PFR  1.98171604  1.00000000  P
PSM  2.21483850  1.00000000  P
JCNB  2.26394844  1.00000000  P
CRAK  1.10313869  1.00000000  P
CVCR  0.687479079  1.00000000  P
CVCR  1.20289445  1.00000000  S
FLIP  0.844333351  1.00000000  P
FLIP  1.47729623  1.00000000  S
KARL  0.878005683  1.00000000  P
KARL  1.53651023  1.00000000  S
LEEP  0.902203143  1.00000000  P
LEEP  1.57885540  1.00000000  S
PIES  0.851177216  1.00000000  P
PIES  1.48925853  1.00000000  S
PIGH  0.881221652  1.00000000  P
PIGH  1.54219425  1.00000000  S
POLE  1.09279418  1.00000000  P
POLE  1.91239011  1.00000000  S
VINE  1.05352390  1.00000000  P
VINE  1.84366679  1.00000000  S
TANK  0.662972331  1.00000000  P
TANK  1.15791166  1.00000000  S
DB26  0.553176224  1.00000000  P
DB26  0.968058228  1.00000000  S
DB27  0.559547722  1.00000000  P
DB27  0.979208529  1.00000000  S
DB29  0.572876632  1.00000000  P
DB29  1.00253403  1.00000000  S
DB30  0.579677522  1.00000000  P
GALP  0.157535017  1.00000000  P
GALP  0.275686264  1.00000000  S
#  125050100
Burn  0.414735317  1.00000000  P
Flip  0.529775083  1.00000000  P
Lccb  0.780296743  1.00000000  P
Pigh  0.291267961  1.00000000  P
Vine  0.602210224  1.00000000  P
Crak  0.776358068  1.00000000  P
Karl  1.04028130  1.00000000  P
Pole  0.851087093  1.00000000  P
Cvcr  0.776709795  1.00000000  P
Kool  0.812372684  1.00000000  P
Pies  0.674830079  1.00000000  P
Tank  0.507103264  1.00000000  P
#  125050200
Burn  0.417145401  1.00000000  P
Flip  0.534924746  1.00000000  P
Lccb  0.781260490  1.00000000  P
Pigh  0.297308534  1.00000000  P
Vine  0.607129991  1.00000000  P
Crak  0.778863609  1.00000000  P
Karl  1.04900086  1.00000000  P
Pole  0.850403905  1.00000000  P
Cvcr  0.776653171  1.00000000  P
Kool  0.814698875  1.00000000  P
Pies  0.671024978  1.00000000  P
Tank  0.509506285  1.00000000  P
#  125050300
Burn  0.422222853  1.00000000  P
Flip  0.533804953  1.00000000  P
Pigh  0.301730663  1.00000000  P
Crak  0.775745273  1.00000000  P
Pole  0.853695035  1.00000000  P
Cvcr  0.775891781  1.00000000  P
Pies  0.682945251  1.00000000  P
Tank  0.510686755  1.00000000  P
#  125050400
Burn  0.421777874  1.00000000  P
Flip  0.537411749  1.00000000  P
Lccb  0.781419039  1.00000000  P
Pigh  0.302450538  1.00000000  P
Vine  0.608200312  1.00000000  P
Crak  0.778720438  1.00000000  P
Karl  1.04997647  1.00000000  P
Pole  0.853015363  1.00000000  P
Cvcr  0.778311431  1.00000000  P
Kool  0.827254415  1.00000000  P
Pies  0.683196008  1.00000000  P
Tank  0.513400793  1.00000000  P
#  125050500
Burn  0.425174922  1.00000000  P
Flip  0.539258420  1.00000000  P
Lccb  0.782021344  1.00000000  P
Pigh  0.305863082  1.00000000  P
Vine  0.608611465  1.00000000  P
Crak  0.778656363  1.00000000  P
Karl  1.05128467  1.00000000  P
Pole  0.855213642  1.00000000  P
Cvcr  0.780110002  1.00000000  P
Kool  0.830927074  1.00000000  P
Pies  0.687313378  1.00000000  P
Tank  0.516704440  1.00000000  P
#  125050600
Burn  0.419406474  1.00000000  P
Flip  0.543624341  1.00000000  P
Lccb  0.788828254  1.00000000  P
Pigh  0.302055120  1.00000000  P
Vine  0.611515522  1.00000000  P
Crak  0.784198284  1.00000000  P
Karl  1.05385709  1.00000000  P
Pole  0.850913048  1.00000000  P
Cvcr  0.782631099  1.00000000  P
Kool  0.817463756  1.00000000  P
Pies  0.678830206  1.00000000  P
Tank  0.517220497  1.00000000  P
#  125050700
Burn  0.419462979  1.00000000  P
Flip  0.541873157  1.00000000  P
Lccb  0.786091149  1.00000000  P
Pigh  0.302249134  1.00000000  P
Crak  0.782820106  1.00000000  P
Karl  1.05165756  1.00000000  P
Pole  0.850607753  1.00000000  P
Cvcr  0.780282378  1.00000000  P
Kool  0.816824675  1.00000000  P
Pies  0.673126698  1.00000000  P
Tank  0.515065312  1.00000000  P
#  125050800
Burn  0.424246818  1.00000000  P
Flip  0.539836526  1.00000000  P
Lccb  0.782624125  1.00000000  P
Pigh  0.305467665  1.00000000  P
Vine  0.609299183  1.00000000  P
Crak  0.779422283  1.00000000  P
Karl  1.05117536  1.00000000  P
Pole  0.854329348  1.00000000  P
Cvcr  0.779992282  1.00000000  P
Kool  0.829860806  1.00000000  P
Pies  0.686049819  1.00000000  P
Tank  0.516365707  1.00000000  P
#  125050900
Burn  0.422831714  1.00000000  P
Flip  0.547380328  1.00000000  P
Lccb  0.788814425  1.00000000  P
Pigh  0.307819784  1.00000000  P
