125057700 35.98007 -120.54663 1.70500
125057800 35.98007 -120.54687 1.72000
125057900 35.98018 -120.54640 1.70600
125058000 35.98017 -120.54628 1.69500
351034600 35.98662 -120.54339 2.82300
351063500 35.98234 -120.53752 4.35000
353171400 35.98807 -120.54718 5.97500
355041000 35.97454 -120.52716 3.30300
364071800 35.97583 -120.53143 2.87700
5160000 35.98152 -120.54116 1.76200
5211500 35.97870 -120.53710 2.28300
5211800 35.97833 -120.53692 2.23500
6035600 35.97810 -120.53708 2.17500
6080300 35.98061 -120.54032 2.23100
6080500 35.98042 -120.53937 2.06000
7003900 35.99078 -120.54667 2.83800
7135700 35.98774 -120.54310 1.88700
8100300 35.95982 -120.51419 4.00900
11165000 35.98984 -120.54683 3.44100
13144800 35.98060 -120.53749 4.29000
15033400 35.98068 -120.53586 2.65700
15080200 35.97944 -120.53602 6.88800
15194200 35.97846 -120.53640 2.13700
16081100 35.98864 -120.54456 3.19400
16100600 35.98763 -120.54314 3.33200
16225100 35.99157 -120.54722 3.19700
18092100 35.97892 -120.53833 2.16000
120063400 35.99301 -120.55137 3.43600
121172700 35.97933 -120.53640 2.50500
121203700 35.97467 -120.53987 5.10000
122031600 35.96837 -120.52316 1.41400
122033300 35.99495 -120.55484 2.25900
122033700 35.96990 -120.52664 1.50200
122195000 35.96630 -120.52649 4.27400
124092300 35.99925 -120.55664 2.81500
124213100 36.00079 -120.55706 2.95600
125184100 35.98235 -120.54522 2.22200
127233800 35.98215 -120.53818 2.72900
279190300 35.98407 -120.54314 2.70800
280160500 35.98287 -120.53781 2.89900
285155600 35.98277 -120.53775 2.88600
284073900 35.98798 -120.54183 2.79900
315110200 35.97423 -120.55234 1.39000
315110500 35.97431 -120.55226 1.27200
315110800 35.97430 -120.55231 1.15000
315110900 35.97423 -120.55234 1.11100
315111100 35.97416 -120.55236 1.02500
315111200 35.97413 -120.55238 0.97900
315111500 35.97412 -120.55227 0.87000
315111700 35.97414 -120.55222 0.76400
315111800 35.97414 -120.55234 0.73900
315111900 35.97414 -120.55237 0.69700
315112000 35.97415 -120.55221 0.64500
315112100 35.97403 -120.55222 0.60300
315112200 35.97409 -120.55221 0.56200
315112300 35.97412 -120.55221 0.54900
315112400 35.97412 -120.55226 0.48500
315112500 35.97393 -120.55218 0.43500
315112600 35.97391 -120.55219 0.40800
315112700 35.97379 -120.55226 0.36900
315112800 35.97402 -120.55225 0.33700
315112900 35.97403 -120.55230 0.28200
315113000 35.97400 -120.55230 0.24600
315113100 35.97414 -120.55238 0.22300
315113200 35.97406 -120.55244 0.20400
315110100 35.97418 -120.55233 1.46400
315110201 35.97422 -120.55233 1.39100
315110300 35.97429 -120.55222 1.34800
315110400 35.97421 -120.55217 1.30700
315110501 35.97427 -120.55223 1.28300
315110600 35.97438 -120.55224 1.24300
315110700 35.97426 -120.55233 1.18400
315110801 35.97430 -120.55231 1.15300
315110901 35.97418 -120.55224 1.11700
315111000 35.97417 -120.55231 1.07200
315111101 35.97425 -120.55241 1.02700
315111201 35.97413 -120.55229 0.99600
315111300 35.97429 -120.55232 0.95900
315111400 35.97425 -120.55229 0.91600
315111501 35.97423 -120.55234 0.88400
315111600 35.97426 -120.55237 0.84100
315111701 35.97423 -120.55234 0.79700
315111801 35.97424 -120.55231 0.76800
315111901 35.97425 -120.55232 0.69600
315112001 35.97428 -120.55229 0.66200
315112101 35.97426 -120.55229 0.62600
315112201 35.97398 -120.55248 0.59000
315112301 35.97424 -120.55215 0.55600
315112401 35.97401 -120.55219 0.51100
315112501 35.97404 -120.55221 0.47500
315112601 35.97397 -120.55217 0.41600
315112701 35.97402 -120.55231 0.38500
315112801 35.97396 -120.55225 0.34400
315112901 35.97398 -120.55224 0.31200
315113001 35.97394 -120.55226 0.24900
315113101 35.97407 -120.55231 0.23900
315113201 35.97434 -120.55233 0.21900
293045200 35.95903 -120.50291 11.45300
293080300 36.01589 -120.55864 4.28800
293112500 35.98588 -120.54134 2.18700
293112501 35.98540 -120.54172 2.10400
293120100 36.02916 -120.57569 9.00000
294083000 35.98499 -120.53964 2.24100
294090000 35.98525 -120.54094 2.17400
294090001 35.98432 -120.54129 2.07600
295040000 36.01551 -120.56807 1.95300
295131500 35.98202 -120.53732 2.71900
296031500 36.03496 -120.58783 2.02300
296074900 35.98960 -120.54478 6.55000
305015300 35.96709 -120.51997 10.13000
317225800 35.94369 -120.53820 9.39400
318040800 36.01814 -120.56703 3.34100
318174700 36.05719 -120.61531 10.03600
319073300 35.98041 -120.53592 2.60000
319184400 36.01900 -120.57330 4.53100
320023000 35.98807 -120.54601 6.27100
323233500 36.01603 -120.57160 3.26100
326161000 35.97663 -120.53105 5.73900
327133100 35.94605 -120.52160 11.48000
329115800 35.98474 -120.53461 7.06900
330010500 35.99525 -120.55117 3.69900
330014100 35.96411 -120.52273 10.36600
330171100 35.97972 -120.53427 4.07900
330184300 35.97902 -120.53347 3.91200
330230800 36.02192 -120.57880 3.40800
331142600 36.01366 -120.56944 3.79100
332223700 35.94808 -120.40024 9.29700
334035200 36.00271 -120.55917 2.10800
231194400 35.96822 -120.52744 5.06300
245143600 35.99113 -120.54524 3.57600
246061100 35.98105 -120.54439 10.04200
252222800 35.96722 -120.52122 3.57400
261074200 35.95376 -120.51377 6.03000
222150100 35.98678 -120.54067 2.23300
222152400 35.98715 -120.54046 2.45200
227205800 36.00122 -120.55704 1.89400
228170200 36.00151 -120.55737 2.01100
232090500 36.00803 -120.56383 3.58800
234003900 36.01282 -120.57083 1.98100
235044400 36.00434 -120.56007 3.05400
238052800 35.95931 -120.51409 1.75700
248100800 36.03468 -120.59295 2.89000
249104000 35.94781 -120.51366 10.37200
253111500 36.03197 -120.59037 2.91800
253112700 36.03189 -120.58984 3.03300
256045300 36.01528 -120.57079 3.48600
257224100 36.03831 -120.59534 3.40600
259062400 36.00501 -120.56116 4.65600
259155000 36.00547 -120.56103 2.98500
264181800 36.02448 -120.58184 3.16700
264182800 35.99342 -120.54891 3.82200
268064700 36.01652 -120.57301 3.25600
268085400 35.99720 -120.55320 3.76600
275102000 36.01440 -120.57017 3.46800
276191000 36.00675 -120.56315 2.99300
277011300 35.99907 -120.55042 12.73000
279044700 36.01149 -120.56784 3.15300
279134500 36.00407 -120.55972 3.12600
281090000 36.01178 -120.56815 3.76300
281173900 36.00685 -120.56264 4.21200
282072200 36.00752 -120.56408 5.52200
283013900 36.01377 -120.57087 3.13600
291032800 35.99536 -120.55102 3.62200
303111600 36.01546 -120.57127 3.28700
309055000 36.03984 -120.59570 3.26000
309070100 36.02525 -120.58209 3.12500
310172400 36.00245 -120.55973 2.12200
340104000 36.01246 -120.56985 1.87200
353030600 36.00753 -120.56553 2.77300
354013200 36.03620 -120.59368 3.45800
355172400 36.03378 -120.59280 3.03600
364075100 35.95057 -120.51582 10.10500
1195400 35.96488 -120.52820 7.57800
25131600 35.99129 -120.54748 3.75100
26100700 36.01147 -120.56797 4.18600
31220500 35.95468 -120.51858 10.00400
36141400 35.95657 -120.51720 6.75200
38085300 36.02233 -120.57927 3.45500
39231800 36.03670 -120.59538 3.16600
40054200 35.95577 -120.51730 6.83700
42150600 36.02709 -120.58552 3.17300
44233100 36.02761 -120.58473 3.24500
76033000 35.98653 -120.54000 2.05600
202004000 35.94106 -120.50795 9.87000
203020000 36.01307 -120.56912 3.10900
204035500 36.02390 -120.58007 3.31400
204103900 35.96956 -120.52911 5.45400
204143600 36.01054 -120.56629 4.95700
206030500 35.97658 -120.53774 7.15100
206031500 35.97708 -120.53826 7.06400
207014500 36.01218 -120.56882 1.60600
207035400 36.00459 -120.56123 2.11700
207182200 35.98036 -120.53835 2.53400
210064800 36.02274 -120.57885 3.22600
210122400 36.03569 -120.59333 3.59400
211071900 36.00066 -120.55684 1.96700
211155400 35.95072 -120.51579 10.36100
211182700 35.95144 -120.51668 10.29700
213085600 36.01148 -120.56776 4.23000
219094900 36.01988 -120.49845 5.51900
220223600 35.99932 -120.55840 5.12600
221231600 36.00807 -120.56596 2.73200
222025400 36.01866 -120.57455 3.23400
223082900 35.98055 -120.53578 3.51600
223153900 36.03702 -120.58670 8.43300
224025600 36.01217 -120.56794 3.70000
225025400 36.01762 -120.57538 2.54400
227042400 35.97925 -120.53430 3.89100
227073100 35.95682 -120.51885 6.80400
228202300 36.01085 -120.56772 3.67400
228211100 35.94709 -120.51414 10.22400
229080900 35.96109 -120.51528 3.58600
229235600 35.99484 -120.55111 3.84900
230133600 35.97350 -120.48451 10.66000
230172900 35.99444 -120.55094 3.99800
230184200 35.98256 -120.53875 2.81100
230201300 35.99580 -120.54635 12.80300
231032700 35.96444 -120.52130 2.88300
231052700 36.00253 -120.56030 3.90800
231105200 36.01623 -120.57413 3.86000
232060600 35.98071 -120.53677 5.01200
235040800 36.02619 -120.58474 1.92700
235102200 35.99600 -120.55257 3.55400
237110900 35.96333 -120.52205 3.02500
239134400 36.02925 -120.58630 3.34600
239173000 36.01441 -120.57079 3.13800
239182200 35.99016 -120.54582 3.87100
239185200 36.02304 -120.57982 3.46200
240094500 35.97183 -120.52669 4.01200
240125200 36.01174 -120.56800 4.25100
240222900 35.98062 -120.53810 2.80700
242034300 35.98001 -120.53729 2.81000
244094300 35.99668 -120.55020 13.15700
244101400 35.99544 -120.55171 13.06500
244104900 35.96722 -120.52973 10.43300
244110400 36.01572 -120.57169 3.37600
245043400 36.00028 -120.55721 1.95800
246212500 35.97462 -120.53006 3.77700
247140800 36.00010 -120.55694 1.96600
247192200 35.96083 -120.51473 3.65100
250004200 36.00841 -120.56468 4.24300
250010100 36.01647 -120.57212 4.82900
251121200 36.01319 -120.57082 2.01500
251123700 36.03536 -120.59251 3.30500
252141200 35.99789 -120.55459 2.18200
253094200 36.02957 -120.58665 2.73200
253185600 36.02104 -120.57784 3.37100
254111000 36.01201 -120.56829 1.68900
254133100 35.96825 -120.53050 6.60400
255232900 36.00633 -120.56235 3.07000
258105600 36.02316 -120.58209 1.76900
259190300 35.97037 -120.52908 5.42300
259214200 35.95930 -120.52267 10.36100
260120200 35.95656 -120.52380 10.36700
260225700 36.00770 -120.56527 5.30700
261061300 36.00719 -120.56569 5.31500
261180800 35.96235 -120.52607 7.20400
263083600 35.94653 -120.51221 10.22300
265181200 35.98147 -120.53738 4.93700
265194500 35.98216 -120.53728 5.03700
266010200 36.03435 -120.59103 7.98400
267132600 35.98100 -120.53693 4.96500
268023400 35.97240 -120.53379 7.18300
268050200 36.02720 -120.58398 3.49000
268050100 36.02665 -120.58438 3.52900
268050400 36.02708 -120.58386 3.46000
268062700 36.00194 -120.56440 9.68500
270003500 35.94380 -120.50016 3.86900
271084500 36.01917 -120.57523 4.68900
275143800 36.01169 -120.56796 4.17600
276115500 35.98020 -120.53754 2.73900
277142100 35.95839 -120.52226 6.36000
277165700 35.99907 -120.55708 2.10600
279041000 35.99740 -120.55422 2.12500
280110300 35.99861 -120.55606 2.84900
280153100 35.98873 -120.54609 5.17500
281074400 36.00502 -120.56361 2.23700
281102500 35.97254 -120.52765 2.85100
281192900 36.00460 -120.56382 2.36300
282013500 35.98802 -120.54233 3.71400
282170200 35.99502 -120.55126 3.73000
282195000 35.98661 -120.54479 2.93300
282213800 36.01260 -120.56862 1.63400
283203200 36.01445 -120.57087 3.26300
283222900 36.00228 -120.55813 2.97500
283223000 36.00230 -120.55848 2.98400
284071900 36.00262 -120.55981 2.09900
284234300 35.99692 -120.55337 4.20900
285063600 35.96154 -120.51718 3.01500
287014200 35.99707 -120.55351 3.73000
287084500 36.01324 -120.56972 3.18700
289032000 36.02425 -120.58082 3.26000
289032100 36.02408 -120.58073 3.27600
289063800 35.95256 -120.52035 10.94400
290034500 35.95842 -120.52150 6.35300
290161500 35.95775 -120.52118 6.36100
293232202 35.98692 -120.54250 2.53700
293234500 35.96085 -120.52585 10.55800
294012200 36.00085 -120.55667 2.96300
294141000 36.00634 -120.56260 3.37900
297170900 36.01110 -120.57336 10.08900
301110200 35.99685 -120.55365 3.78200
303005900 35.99850 -120.55706 5.20500
304234300 36.01196 -120.56742 3.46900
305122400 36.00295 -120.56217 3.90000
306045900 35.96231 -120.52599 7.00400
306112900 35.96686 -120.53105 7.47900
307033300 35.96762 -120.52974 6.58000
308133600 35.96455 -120.51964 3.99900
308215300 36.02736 -120.58525 5.01500
309201300 35.96346 -120.52570 6.87900
310202902 35.98589 -120.54233 2.41900
314054000 36.00151 -120.55757 2.96800
315094100 36.01369 -120.56959 3.57000
315191700 36.01355 -120.57044 3.49900
316215100 36.01657 -120.57310 3.54800
318224300 36.03363 -120.59056 3.37000
320021500 35.97065 -120.47434 11.13300
320033100 35.98374 -120.54333 6.22900
322053700 36.00122 -120.55849 2.14900
322190400 35.95781 -120.52257 10.45900
323183700 35.98655 -120.54834 7.79100
324075600 36.01128 -120.56897 1.91000
324121100 36.01565 -120.57528 5.83500
324213300 35.97956 -120.53646 2.82100
325030700 36.00311 -120.56127 2.27400
325054300 35.96929 -120.52463 3.90100
325062000 35.99341 -120.54949 3.77600
325133900 35.97950 -120.53809 2.72500
326061300 35.95750 -120.52223 10.43400
327094600 36.00830 -120.56571 3.69200
328103200 36.03379 -120.59089 3.43500
329001600 36.00187 -120.55876 1.89400
329151400 35.97969 -120.53816 2.57800
329172400 35.97967 -120.53776 2.74200
330125000 36.02241 -120.55433 10.34800
330131400 35.99379 -120.54954 3.88200
330133600 35.97957 -120.53853 2.62500
330145200 35.97999 -120.53741 2.79100
331071700 36.03599 -120.59341 3.64300
331154900 35.96791 -120.53248 10.44500
332174700 36.02482 -120.58258 1.62900
332183000 36.01063 -120.56753 3.68100
333032800 36.00188 -120.55908 3.88100
333144100 36.00655 -120.56222 3.00900
334124600 36.02251 -120.55362 10.41500
334143400 35.98971 -120.54482 4.17300
336104700 36.02172 -120.55435 10.37600
336111700 35.96871 -120.53082 6.61700
338181100 35.95958 -120.52463 10.48400
339185000 36.02283 -120.57970 3.65700
342025700 35.96914 -120.53075 6.44600
342030200 36.01825 -120.57400 3.48600
342092000 36.01164 -120.56818 1.59100
351231900 35.96080 -120.51746 2.92700
352075300 35.98102 -120.54337 9.96200
353024400 36.03550 -120.59300 7.04000
354030900 36.02988 -120.59191 9.24800
354040500 35.98706 -120.49049 8.47100
355032900 35.96941 -120.52409 3.96700
355035100 36.00238 -120.55885 3.57500
356102402 35.98626 -120.54147 2.34900
357070800 36.00883 -120.56446 3.00300
359010802 35.98441 -120.53964 2.62500
360030400 35.96260 -120.51621 3.27500
360090400 35.99157 -120.54675 3.72500
360205500 35.99091 -120.54592 3.82100
361035400 35.99719 -120.55507 2.15200
361185400 35.99049 -120.54582 3.78700
361233000 36.00502 -120.56064 3.02200
363012100 35.96696 -120.53032 7.51500
363151800 36.02236 -120.58026 2.40200
364045700 36.00175 -120.55857 2.78700
364071500 36.00413 -120.55975 3.00800
364090400 35.95686 -120.52137 10.25200
8115800 35.98789 -120.54649 6.07100
8134300 35.99998 -120.55624 3.67600
8235300 36.01315 -120.56877 3.44400
9235200 36.01528 -120.57130 3.49900
10065300 36.00308 -120.56022 3.78200
11123100 36.01269 -120.56842 3.41700
11134700 35.95975 -120.51516 2.60800
11230000 36.00241 -120.55932 1.89700
13041500 35.99051 -120.54518 3.69400
16130400 35.99981 -120.55721 2.16600
19123700 35.99806 -120.55600 2.70600
19232400 35.99480 -120.55120 12.99300
20140600 36.01272 -120.56868 3.78100
21014600 36.01138 -120.56780 3.69400
21113200 35.95702 -120.51261 4.43500
21155400 35.96718 -120.52121 3.74700
21155500 35.96716 -120.52118 3.72900
21201300 35.96324 -120.52511 5.64600
23205800 36.01062 -120.56609 5.14200
23205801 36.01059 -120.56631 4.97700
24104500 36.00219 -120.55907 3.78700
24140100 36.01107 -120.56732 4.32700
24235800 35.96335 -120.52468 5.54100
26010700 36.02690 -120.58361 3.48500
26013100 36.02165 -120.57994 3.56800
26201400 36.00704 -120.56469 5.29600
27085600 36.01118 -120.56728 3.63400
28190900 35.97849 -120.53682 2.69100
30052400 35.96095 -120.51471 3.53800
30155700 36.03764 -120.59428 3.23600
30231000 36.01331 -120.56946 1.61300
31144700 35.99074 -120.54579 3.82700
33091200 36.03263 -120.58992 3.31100
33194500 36.02394 -120.57900 9.01500
34195100 35.99954 -120.55678 2.18000
35000500 36.01093 -120.56720 3.68800
35013900 36.00487 -120.56339 2.29200
35033400 35.96974 -120.52904 5.35600
36011900 35.96037 -120.51428 3.63600
38155700 36.03112 -120.58776 3.29700
38173900 36.03151 -120.58952 3.09600
38175000 36.03155 -120.58946 3.19100
38221400 36.01410 -120.57039 3.16600
39000300 36.03366 -120.59050 3.37900
40032100 36.03589 -120.59310 3.61100
41151700 36.03322 -120.58993 3.32000
42035500 36.01219 -120.56862 1.58900
46093400 36.02275 -120.57982 3.56700
50070000 35.96737 -120.52958 6.56500
50200800 36.00160 -120.55892 2.17200
51052300 36.00811 -120.56927 8.12000
53025700 36.00143 -120.55821 3.87100
53154700 36.01912 -120.57662 3.08800
54042600 36.03352 -120.59029 3.27600
54101800 36.03392 -120.59060 3.32700
54185900 35.95651 -120.51246 4.35400
55133600 36.01570 -120.57318 2.33900
57030100 36.03175 -120.59358 5.71600
57104700 36.03305 -120.59004 3.29600
58010900 35.98917 -120.54583 5.19100
58222000 36.00243 -120.55847 2.98800
58234300 36.02408 -120.58066 3.30400
59030600 35.99330 -120.54910 3.91100
59042600 36.00835 -120.56411 4.18000
59042700 36.00844 -120.56450 4.18800
59211000 36.02924 -120.58595 3.32000
60051500 36.02724 -120.58506 2.56700
60084700 36.00909 -120.56491 3.11000
60212300 36.02194 -120.57822 3.29700
61015700 35.97009 -120.52480 3.79500
62032000 36.01302 -120.56868 3.45600
62112500 36.01570 -120.57105 4.07600
63075000 36.02346 -120.57962 3.53400
64082100 35.96143 -120.51736 2.75000
64091100 36.03488 -120.59226 3.23600
65161300 35.96099 -120.52498 10.29400
66030900 36.02439 -120.58076 3.27300
66031100 36.02367 -120.58006 3.23900
66055100 36.02362 -120.57992 3.31800
66095300 35.95273 -120.51754 10.30100
66231400 36.02421 -120.58099 3.31900
67021000 36.02377 -120.58022 3.30400
67035400 36.02414 -120.58067 3.35300
68023100 35.99502 -120.55137 3.65100
69095900 36.01146 -120.56725 4.27500
69104700 36.01089 -120.56690 4.27800
69105300 36.01120 -120.56708 4.23500
69135300 36.01096 -120.56683 4.23500
69141200 36.01083 -120.56675 4.21000
69173600 36.01220 -120.56838 4.29200
69214700 36.01486 -120.57270 2.96100
69215900 36.01473 -120.57223 2.92600
70012500 36.01130 -120.56753 4.20600
70021900 35.94865 -120.51434 10.12100
70171500 35.95988 -120.52441 10.91800
72042400 35.99545 -120.55261 2.62400
72065600 36.01302 -120.56922 3.11200
72212500 36.01167 -120.56803 4.01200
75002400 36.00133 -120.55809 2.07900
75070100 35.99195 -120.54731 3.16100
76094300 36.02135 -120.57888 1.65700
77054700 36.01271 -120.56879 3.22700
77140200 36.02714 -120.58466 2.54100
78165800 36.01297 -120.56956 3.15100
78202500 36.01289 -120.57080 1.85300
79021200 36.02850 -120.58589 1.74400
79023100 36.01790 -120.57551 2.98200
79224800 36.01787 -120.57528 2.99900
80000000 36.01475 -120.57104 3.50200
81092400 36.02543 -120.58192 3.31900
81131900 35.98030 -120.53815 2.72400
82022800 35.99628 -120.55265 3.69500
82144300 36.02577 -120.58228 3.48900
83055900 36.02669 -120.58478 2.50000
83153700 35.95554 -120.51126 3.80100
84052600 35.99511 -120.55262 2.63800
87131000 35.96988 -120.52384 3.95300
89074700 35.97872 -120.52795 7.97300
89125700 35.97006 -120.52470 3.88400
90042400 36.03465 -120.59255 3.40200
91161300 35.95247 -120.51275 6.32900
92201600 36.00824 -120.56374 3.18400
98105900 36.00500 -120.56346 2.27800
99080502 35.98449 -120.54050 2.58500
100172100 36.00022 -120.55663 1.95200
100172200 36.00038 -120.55702 1.93100
100172400 36.00005 -120.55620 1.94400
101023100 36.00083 -120.55729 1.91700
101104300 36.03351 -120.59050 3.40200
101200200 36.03427 -120.59188 7.74700
101231100 36.00025 -120.55691 1.94200
102032100 35.98139 -120.53785 2.67900
103040300 36.00401 -120.56021 4.53200
103162900 36.00406 -120.56019 4.50700
105051100 35.99526 -120.55134 3.69900
106102800 36.01624 -120.57669 6.35200
106133700 36.00872 -120.56560 3.64700
107074700 35.98666 -120.54847 7.78400
107103700 35.99069 -120.54572 3.82600
108102800 35.99222 -120.54802 3.94300
108225500 35.98211 -120.53857 2.67900
108225600 35.98217 -120.53851 2.70400
109000400 35.98229 -120.53857 2.71300
109123000 35.98261 -120.53880 2.81300
111022300 36.01118 -120.56733 3.65700
111120900 35.96444 -120.52716 10.40700
111222300 35.99119 -120.54574 3.86100
111222301 35.99070 -120.54603 3.84300
112115000 35.98008 -120.53824 2.64700
112175500 36.00802 -120.56451 3.64600
113131800 35.98667 -120.54216 3.64400
114083900 36.00675 -120.56273 2.97900
115100600 36.02662 -120.58367 3.47500
115195500 36.01448 -120.57015 3.52000
116073900 36.02754 -120.58513 5.00200
118165100 36.01146 -120.56794 4.12800
119030300 35.95784 -120.51311 4.26700
119080900 35.95737 -120.51278 4.26800
119112000 35.97141 -120.52614 3.93500
120201600 35.96731 -120.52122 3.69300
121140100 36.01444 -120.57056 3.26600
122091400 36.01956 -120.57742 2.35100
124142000 35.96886 -120.52714 5.18800
125110000 36.01631 -120.57411 2.40800
128050800 36.01170 -120.56790 4.02800
128053200 36.01121 -120.56751 4.02200
130060000 35.98432 -120.54562 9.65600
131090200 35.99809 -120.55573 2.72300
133053100 35.99543 -120.54823 13.53400
133053200 35.99532 -120.54823 13.63400
139105700 35.95859 -120.51170 3.00600
140163200 36.01693 -120.57383 3.82900
141163500 35.96052 -120.52362 6.34300
142000900 36.01249 -120.56891 1.53200
142203000 36.01417 -120.57044 3.15300
143055000 36.03633 -120.59305 3.16000
144112700 36.00090 -120.55791 1.95600
145042500 36.00549 -120.56388 2.38700
147075800 36.02690 -120.59277 5.80700
147084300 35.99733 -120.55450 2.13400
147105900 35.97937 -120.53822 2.72500
152002200 36.01151 -120.56761 4.14500
152002201 36.01147 -120.56774 4.10300
153144900 36.03354 -120.59538 6.64800
153145500 35.97789 -120.50793 13.31400
153193600 35.97789 -120.51308 13.82600
153200000 35.97810 -120.51003 13.35800
153234700 35.97811 -120.50676 13.20200
154065300 36.00120 -120.55777 2.08000
154085300 36.00130 -120.55760 2.11400
154202400 36.00208 -120.55871 2.10700
155085000 36.00238 -120.55942 2.19100
155125900 36.00278 -120.55970 2.09400
155180500 35.96060 -120.52253 6.82800
155180600 35.96060 -120.52309 6.74900
155203300 36.00215 -120.55904 2.15500
158085600 35.99759 -120.55546 2.73100
158175300 35.99983 -120.55644 2.07700
159104700 36.00210 -120.55913 2.09800
161084900 36.00587 -120.56181 4.22300
161124000 35.97727 -120.50879 13.51700
161183700 35.98504 -120.50243 8.19900
162063800 36.03388 -120.59398 6.59300
162155500 35.97773 -120.51006 13.78400
162161400 36.03354 -120.59476 6.59700
162171900 35.96253 -120.52546 10.40600
163014900 35.96132 -120.52751 10.55200
163020400 36.03321 -120.59461 6.76900
163043400 36.03403 -120.59517 6.69400
164081300 36.00351 -120.55911 3.18600
164094600 35.96326 -120.52194 2.89000
164132300 36.00242 -120.55920 1.95900
165130000 35.96136 -120.51736 2.62300
165150600 36.00619 -120.56256 3.37400
165155800 35.96879 -120.53104 6.44000
165233200 35.98040 -120.53841 2.55900
166013800 35.97884 -120.53665 2.67900
166044600 35.96465 -120.52151 2.89300
166151400 35.96847 -120.52990 6.49900
166230400 35.97928 -120.53717 2.81000
166234300 35.96890 -120.53045 6.49200
167080700 35.96771 -120.52945 6.53300
167080900 35.96624 -120.52932 6.56900
167082700 35.96782 -120.52960 6.48900
167084400 35.97968 -120.53704 2.68700
168122100 36.01180 -120.56796 4.17700
168171400 36.01082 -120.56679 5.04900
168204900 36.01050 -120.56603 4.97200
169050200 35.96986 -120.52457 3.74800
171101000 35.96719 -120.52905 5.50400
177073800 36.03415 -120.59048 3.30800
