#  8000035
SCL108  10.4103861  0.500000000  P
SCWCH  15.6182375  6.49999976E-02  P
SCWCH  27.0662365  6.49999976E-02  S
SCYZP  6.35396290  6.49999976E-02  P
SCYZP  11.1212664  0.500000000  S
#  8000744
SCAXI  16.1065063  6.49999976E-02  S
SCAXI  9.68568611  1.00000000  P
SCJJS  16.1935291  0.125000000  P
SCJJS  27.5424156  6.49999976E-02  S
SCMXI  17.5445042  0.500000000  P
SCMXI  30.1135731  6.49999976E-02  S
SCPWU  13.6178436  0.500000000  P
SCPWU  23.6574364  6.49999976E-02  S
SCWCH  36.9498444  0.125000000  S
SCWCH  21.7524223  0.250000000  P
SCZJG  10.6858130  6.49999976E-02  S
SCZJG  6.21996450  6.49999976E-02  P
#  8000785
SCAXI  12.4364471  0.125000000  S
SCAXI  7.41631222  0.500000000  P
SCCD2  38.1243324  1.00000000  S
SCCD2  22.3035202  1.00000000  P
SCJJS  29.7662125  6.49999976E-02  S
SCJJS  17.5482845  0.250000000  P
SCL102  10.2546272  6.49999976E-02  P
SCL102  17.7169571  1.00000000  S
SCL104  13.7152500  6.49999976E-02  S
SCL104  8.27642536  0.500000000  P
SCMXI  12.9904480  6.49999976E-02  P
SCMXI  22.0934868  6.49999976E-02  S
SCPWU  16.6888924  0.500000000  S
SCPWU  9.84550571  1.00000000  P
SCWCH  17.9993362  1.00000000  P
SCWCH  30.2945080  6.49999976E-02  S
SCYZP  41.7175598  0.250000000  S
SCYZP  24.3801136  0.500000000  P
SCZJG  9.05082893  0.250000000  S
SCZJG  5.32525158  0.125000000  P
#  8000799
SCAXI  9.77251625  0.125000000  P
SCAXI  16.3786716  6.49999976E-02  S
SCPWU  14.3441124  6.49999976E-02  P
SCPWU  24.5280552  6.49999976E-02  S
SCZJG  11.0049343  6.49999976E-02  S
SCZJG  6.82344770  6.49999976E-02  P
#  8000800
SCEMS  7.52791882  0.500000000  P
SCEMS  12.7972136  0.250000000  S
SCGZA  20.0822945  1.00000000  P
SCJYA  27.2089996  1.00000000  S
SCJYA  16.0858345  6.49999976E-02  P
SCL105  17.4213924  6.49999976E-02  P
SCL105  29.7140999  6.49999976E-02  S
SCL107  22.8080273  0.125000000  S
SCL107  13.1621323  6.49999976E-02  P
SCMDS  12.5534353  6.49999976E-02  P
SCMDS  21.1601524  6.49999976E-02  S
SCSMI  23.2007217  0.500000000  S
SCSMI  13.7568979  6.49999976E-02  P
SCWMP  15.0212011  1.00000000  P
SCWMP  25.5571957  1.00000000  S
SCYZP  26.5486870  6.49999976E-02  P
#  8000819
SCAXI  27.9165897  6.49999976E-02  S
SCAXI  16.1987839  0.500000000  P
SCL102  32.8698158  0.500000000  S
SCL102  19.2805653  1.00000000  P
SCMXI  35.4799385  0.500000000  S
SCMXI  20.6582546  0.125000000  P
SCPWU  10.5999575  6.49999976E-02  S
SCPWU  6.39511251  0.125000000  P
SCWCH  25.6649437  6.49999976E-02  P
SCZJG  12.6722898  0.250000000  P
SCZJG  21.3091450  6.49999976E-02  S
#  8001068
SCL103  24.8706722  0.500000000  P
SCL103  42.4968452  1.00000000  S
#  8001110
SCCD2  10.4257221  0.250000000  P
SCCD2  17.5974274  6.49999976E-02  S
SCHSH  37.5162048  6.49999976E-02  S
SCHSH  21.9541130  6.49999976E-02  P
SCJYA  39.4458351  0.500000000  S
SCJYA  22.9510326  6.49999976E-02  P
SCL101  22.4035645  0.250000000  S
SCL101  13.2075672  6.49999976E-02  P
SCL105  10.6035471  6.49999976E-02  P
SCL105  17.8957214  1.00000000  S
SCL106  10.2889853  6.49999976E-02  S
SCL106  6.12378120  0.500000000  P
SCL107  27.7234440  6.49999976E-02  S
SCL107  15.9842443  0.500000000  P
