8000035 31.50000 101.00000 15.00000
8000072 31.50000 101.09184 15.00000
8000110 31.50000 101.18367 15.00000
8000115 31.50000 101.27551 15.00000
8000314 31.50000 101.36735 15.00000
8000454 31.50000 101.45918 15.00000
8000582 31.50000 101.55102 15.00000
8000687 31.50000 101.64286 15.00000
8000737 31.50000 101.73469 15.00000
8000744 31.50000 101.82653 15.00000
8000785 31.50000 101.91837 15.00000
8000799 31.50000 102.01020 15.00000
8000800 31.50000 102.10204 15.00000
8000819 31.50000 102.19388 15.00000
8001068 31.50000 102.28571 15.00000
8001110 31.50000 102.37755 15.00000
8001130 31.50000 102.46939 15.00000
8001142 31.50000 102.56122 15.00000
8001280 31.50000 102.65306 15.00000
8001296 31.50000 102.74490 15.00000
8001332 31.50000 102.83673 15.00000
8001345 31.50000 102.92857 15.00000
8001428 31.50000 103.02041 15.00000
8001438 31.50000 103.11224 15.00000
8001523 31.50000 103.20408 15.00000
8001711 31.50000 103.29592 15.00000
8001897 31.50000 103.38776 15.00000
8001936 31.50000 103.47959 15.00000
8001954 31.50000 103.57143 15.00000
8001996 31.50000 103.66327 15.00000
8002003 31.50000 103.75510 15.00000
8002013 31.50000 103.84694 15.00000
8002031 31.50000 103.93878 15.00000
8002113 31.50000 104.03061 15.00000
8002129 31.50000 104.12245 15.00000
8002143 31.50000 104.21429 15.00000
8002160 31.50000 104.30612 15.00000
8002190 31.50000 104.39796 15.00000
8002212 31.50000 104.48980 15.00000
8002283 31.50000 104.58163 15.00000
8002415 31.50000 104.67347 15.00000
8002444 31.50000 104.76531 15.00000
8002449 31.50000 104.85714 15.00000
8002461 31.50000 104.94898 15.00000
8002513 31.50000 105.04082 15.00000
8002619 31.50000 105.13265 15.00000
8002624 31.50000 105.22449 15.00000
8002680 31.50000 105.31633 15.00000
8002713 31.50000 105.40816 15.00000
8002719 31.50000 105.50000 15.00000
